Image_Path	Predicted_Label	Actual_Label	Correct
front_2022_10_05_13_33_06.jpg	T-shirt	T-shirt	True
front_2022_10_17_08_59_36.jpg	T-shirt	T-shirt	True
front_2022_09_05_08_04_47.jpg	Sweater	Jacker	False
front_2022_09_21_09_37_23.jpg	Tank top	Tank top	True
front_2022_09_19_07_51_18.jpg	T-shirt	T-shirt	True
front_2022_09_21_11_33_07.jpg	Top	Tank top	False
front_2022_09_12_09_14_26.jpg	Shirt	Dress	False
front_2023_02_17_10_10_36.jpg	T-shirt	T-shirt	True
front_2022_10_24_08_25_35.jpg	Dress	Dress	True
front_2023_01_23_09_29_23.jpg	Sweater	Denim jacket	False
front_2022_10_05_07_31_56.jpg	Dress	Dress	True
front_2023_02_15_11_51_44.jpg	Sweater	Sweater	True
front_2022_10_24_09_11_50.jpg	Cardigan	Jacker	False
front_2022_09_30_06_21_37.jpg	Top	Cardigan	False
front_2022_09_05_12_28_48.jpg	T-shirt	T-shirt	True
front_2022_10_11_11_25_15.jpg	T-shirt	T-shirt	True
front_2022_10_21_12_44_00.jpg	Blouse	Blouse	True
front_2022_09_14_11_30_00.jpg	Shirt	Blouse	False
front_2023_02_09_12_27_26.jpg	Trousers	Trousers	True
front_2022_09_26_08_51_24.jpg	Sweater	Sweater	True
front_2022_09_23_08_56_29.jpg	Tank top	Tank top	True
front_2022_09_28_07_41_03.jpg	Sweater	Sweater	True
front_2022_11_07_12_55_14.jpg	Cardigan	Cardigan	True
front_2022_12_01_09_56_35.jpg	Trousers	Winter trousers	False
front_2022_10_17_06_39_28.jpg	T-shirt	Top	False
front_2022_11_30_10_25_06.jpg	Top	Top	True
front_2022_11_09_12_09_05.jpg	Blouse	Tunic	False
front_2022_10_06_06_10_47.jpg	Top	Top	True
front_2022_10_26_07_06_43.jpg	Dress	Top	False
front_2022_12_15_12_58_20.jpg	T-shirt	T-shirt	True
front_2022_09_09_09_34_51.jpg	Dress	Jacker	False
front_2022_10_13_11_21_43.jpg	Blouse	Blouse	True
front_2022_09_12_07_54_05.jpg	Cardigan	Jacker	False
front_2022_10_05_06_37_24.jpg	Top	Top	True
front_2022_11_09_10_20_29.jpg	Tank top	Tank top	True
front_2022_09_12_08_35_24.jpg	T-shirt	T-shirt	True
front_2022_11_05_11_36_18.jpg	Shirt	Shirt	True
front_2022_10_27_09_19_32.jpg	Tank top	Tank top	True
front_2022_10_25_11_10_43.jpg	Blouse	Blouse	True
front_2022_09_29_06_48_53.jpg	Top	Tank top	False
front_2022_10_17_06_34_09.jpg	Top	Top	True
front_2022_09_05_07_04_28.jpg	Top	Nightgown	False
front_2022_10_14_11_04_09.jpg	Dress	Blouse	False
front_2022_09_26_07_33_37.jpg	Dress	Dress	True
front_2022_10_03_12_44_22.jpg	Sweater	Sweater	True
front_2023_02_08_12_27_47.jpg	Dress	Dress	True
front_2022_10_11_12_13_38.jpg	Blouse	Blouse	True
front_2022_12_07_14_05_14.jpg	Blouse	Jacket	False
front_2022_09_14_11_25_56.jpg	Cardigan	Cardigan	True
front_2023_02_13_11_32_39.jpg	T-shirt	Shorts	False
front_2022_10_24_07_25_24.jpg	Sweater	Sweater	True
front_2022_09_29_08_59_50.jpg	Shirt	Shirt	True
front_2022_10_05_13_45_53.jpg	Blouse	Blazer	False
front_2023_02_02_10_31_19.jpg	Top	Top	True
front_2022_09_09_08_44_07.jpg	Blouse	Top	False
front_2023_02_02_09_58_03.jpg	Sweater	Cardigan	False
front_2023_02_02_08_08_29.jpg	Top	Top	True
front_2022_09_05_09_48_34.jpg	T-shirt	Tank top	False
front_2022_09_05_08_01_11.jpg	Sweater	Sweater	True
front_2022_11_29_10_02_59.jpg	Cardigan	Blazer	False
front_2022_09_28_05_53_46.jpg	T-shirt	T-shirt	True
front_2022_09_08_11_44_23.jpg	Dress	Dress	True
front_2023_02_09_09_14_40.jpg	Sweater	Sweater	True
front_2022_10_31_08_42_41.jpg	Shirt	Shirt	True
front_2022_09_28_13_49_10.jpg	Tank top	Tank top	True
front_2022_09_28_12_13_28.jpg	Sweater	Dress	False
front_2023_01_26_12_41_55.jpg	T-shirt	Top	False
front_2022_09_26_11_17_18.jpg	Shirt	Blouse	False
front_2022_12_08_10_06_18.jpg	Dress	Skirt	False
front_2022_09_19_09_03_03.jpg	Shirt	Shirt	True
front_2022_09_09_08_50_16.jpg	Dress	Top	False
front_2023_02_09_09_52_08.jpg	Top	Top	True
front_2022_10_24_09_02_56.jpg	Blouse	Blouse	True
front_2022_11_17_10_37_26.jpg	Dress	Dress	True
front_2022_09_12_08_03_11.jpg	Cardigan	Blazer	False
front_2022_10_10_08_16_15.jpg	Sweater	Shirt	False
front_2022_11_07_13_12_55.jpg	Sweater	Sweater	True
front_2022_10_17_12_42_13.jpg	Shirt	Blouse	False
front_2023_02_08_08_01_45.jpg	Sweater	Cardigan	False
front_2022_10_18_06_05_43.jpg	Top	Top	True
front_2022_10_25_09_08_09.jpg	Dress	Tunic	False
front_2022_09_22_06_53_30.jpg	T-shirt	Top	False
front_2022_09_29_09_10_25.jpg	Blouse	Tank top	False
front_2022_09_05_11_46_13.jpg	Dress	Dress	True
front_2022_12_15_12_54_05.jpg	Top	Tank top 	False
front_2022_09_30_07_18_51.jpg	Top	Top	True
front_2022_09_23_08_35_41.jpg	T-shirt	T-shirt	True
front_2022_09_12_09_11_05.jpg	Shirt	Shirt	True
front_2022_09_26_12_18_12.jpg	Dress	Dress	True
front_2022_09_19_12_24_38.jpg	Tank top	Tank top	True
front_2022_10_10_09_06_57.jpg	Top	Tank top	False
front_2023_02_08_08_24_52.jpg	Jeans	Trousers	False
front_2022_09_14_09_07_03.jpg	Blouse	Shirt	False
front_2022_10_25_11_12_47.jpg	Cardigan	Cardigan	True
front_2022_11_30_10_52_14.jpg	Shirt	Shirt	True
front_2022_11_20_10_38_12.jpg	Jeans	Trousers	False
front_2022_10_13_09_09_11.jpg	Tank top	Tank top	True
front_2022_09_14_08_12_19.jpg	Blouse	Blouse	True
front_2022_11_17_10_02_54.jpg	Tank top	Tank top	True
front_2022_10_17_09_23_02.jpg	T-shirt	T-shirt	True
front_2022_10_14_06_06_55.jpg	T-shirt	T-shirt	True
front_2022_11_20_10_35_16.jpg	Sweater	Sweater	True
front_2022_09_06_09_31_42.jpg	Sweater	Sweater	True
front_2022_09_26_09_34_10.jpg	Sweater	Sweater	True
front_2022_09_28_13_43_19.jpg	Sweater	Sweater	True
front_2022_09_09_08_17_58.jpg	Blouse	Blouse	True
front_2022_11_17_10_14_57.jpg	T-shirt	T-shirt	True
front_2023_02_09_08_44_42.jpg	Top	Blazer	False
front_2023_02_02_08_12_48.jpg	Top	Tank top 	False
front_2022_09_19_08_13_29.jpg	Blouse	Blouse	True
front_2022_11_28_14_09_14.jpg	Dress	Top	False
front_2022_09_08_11_10_34.jpg	Top	T-shirt	False
front_2023_02_06_09_31_47.jpg	Jeans	Trousers	False
front_2022_09_12_11_30_37.jpg	Sweater	Sweater	True
front_2022_12_01_10_01_59.jpg	Sweater	Jacket	False
front_2022_11_15_14_05_43.jpg	Blouse	Blouse	True
front_2022_10_27_09_24_21.jpg	Blouse	Blouse	True
front_2022_10_24_10_59_30.jpg	Sweater	Jacker	False
front_2022_09_22_06_27_00.jpg	Tank top	Top	False
front_2022_09_20_06_43_03.jpg	Blouse	Shirt	False
front_2022_09_26_07_25_33.jpg	Sweater	Sweater	True
front_2022_10_17_09_27_16.jpg	T-shirt	T-shirt	True
front_2022_11_20_10_17_08.jpg	Sweater	Sweater	True
front_2022_12_01_14_19_56.jpg	Jeans	Jeans	True
front_2022_11_18_08_47_44.jpg	Shirt	Shirt	True
front_2022_09_05_07_00_07.jpg	T-shirt	Blouse	False
front_2022_10_17_11_20_13.jpg	Blouse	Jacker	False
front_2022_10_13_08_42_13.jpg	Cardigan	Cardigan	True
front_2022_10_18_12_08_32.jpg	Cardigan	Cardigan	True
front_2022_11_28_13_01_37.jpg	Top	Top	True
front_2022_10_19_06_56_13.jpg	Top	Top	True
front_2022_12_06_09_56_00.jpg	Sweater	Blazer	False
front_2022_09_29_13_52_59.jpg	Tank top	Tank top	True
front_2022_09_06_13_32_22.jpg	Top	Top	True
front_2023_02_02_11_19_52.jpg	Sweater	Top	False
front_2022_11_15_14_43_22.jpg	Dress	Dress	True
front_2022_10_03_06_36_19.jpg	Blouse	Blouse	True
front_2022_09_26_06_45_22.jpg	Top	Top	True
front_2022_10_14_11_47_31.jpg	Shirt	Shirt	True
front_2023_02_13_08_48_40.jpg	Blouse	Blouse	True
front_2022_10_12_06_45_05.jpg	Sweater	Sweater	True
front_2022_12_14_08_25_21.jpg	Tank top	Tank top 	False
front_2022_10_05_06_17_03.jpg	Dress	Dress	True
front_2022_11_30_12_20_21.jpg	Sweater	Top	False
front_2022_10_27_09_40_13.jpg	T-shirt	T-shirt	True
front_2022_09_12_08_27_52.jpg	Cardigan	Cardigan	True
front_2022_12_02_09_49_26.jpg	Blouse	Blouse	True
front_2022_11_09_13_08_11.jpg	Blouse	Blouse	True
front_2022_12_05_12_41_39.jpg	Sweater	Cardigan	False
front_2022_10_26_06_58_35.jpg	Top	Top	True
front_2022_11_17_08_49_33.jpg	Cardigan	Cardigan	True
front_2022_10_17_09_05_25.jpg	Cardigan	Cardigan	True
front_2022_10_17_09_17_16.jpg	Sweater	Sweater	True
front_2023_02_15_10_19_32.jpg	Sweater	Sweater	True
front_2022_10_25_08_10_15.jpg	Tank top	Tank top	True
front_2022_10_14_06_54_43.jpg	Top	Top	True
front_2022_11_05_09_14_22.jpg	Tank top	Tank top	True
front_2022_12_02_08_38_23.jpg	Sweater	Pajamas	False
front_2023_01_31_10_27_43.jpg	Trousers	Trousers	True
front_2022_09_28_12_18_55.jpg	Blouse	Cardigan	False
front_2022_09_23_11_28_03.jpg	T-shirt	Blouse	False
front_2023_01_26_11_59_33.jpg	Dress	Winter trousers	False
front_2022_10_27_09_06_20.jpg	Shirt	Shirt	True
front_2022_09_15_08_43_17.jpg	Blouse	Blouse	True
front_2022_11_17_12_07_43.jpg	Shirt	Shirt	True
front_2022_10_27_09_26_01.jpg	Dress	Tank top	False
front_2022_10_19_06_39_17.jpg	Top	Sweater	False
front_2022_09_14_08_49_58.jpg	Top	Sweater	False
front_2022_09_05_12_01_21.jpg	Dress	Dress	True
front_2022_12_08_08_17_45.jpg	Cardigan	Jacket	False
front_2022_09_19_08_42_10.jpg	Sweater	Sweater	True
front_2022_10_27_08_36_22.jpg	Blouse	Blouse	True
front_2023_02_09_12_50_35.jpg	Trousers	Trousers	True
front_2022_12_02_10_18_37.jpg	Blouse	T-shirt	False
front_2022_10_10_09_17_48.jpg	Dress	Tunic	False
front_2023_02_02_11_10_48.jpg	Top	Training top	False
front_2022_09_23_11_09_13.jpg	Sweater	Sweater	True
front_2022_09_02_09_51_26.jpg	T-shirt	T-shirt	True
front_2022_09_09_09_09_56.jpg	Sweater	Sweater	True
front_2022_09_19_12_04_25.jpg	Tank top	Tank top	True
front_2022_09_26_07_02_02.jpg	Top	T-shirt	False
front_2022_12_01_13_07_23.jpg	Sweater	Sweater	True
front_2023_02_09_13_10_48.jpg	T-shirt	T-shirt	True
front_2022_10_10_09_11_33.jpg	Sweater	Sweater	True
front_2022_09_09_09_12_16.jpg	T-shirt	T-shirt	True
front_2022_12_15_13_15_41.jpg	Sweater	T-shirt	False
front_2022_09_21_12_20_40.jpg	Blouse	Tunic	False
front_2022_09_02_09_55_52.jpg	Top	Tank top	False
front_2022_09_09_08_31_11.jpg	Blouse	Blouse	True
front_2022_09_19_09_36_53.jpg	Shirt	Cardigan	False
front_2022_10_05_07_05_12.jpg	Top	Top	True
front_2023_02_09_13_53_26.jpg	Blouse	Shorts	False
front_2022_10_06_06_56_23.jpg	Dress	Dress	True
front_2022_10_18_13_28_20.jpg	Top	Blouse	False
front_2023_02_15_10_53_11.jpg	T-shirt	T-shirt	True
front_2022_12_15_14_20_55.jpg	Shirt	Winter jacket	False
front_2022_10_06_06_54_01.jpg	Blouse	Blouse	True
front_2023_02_08_08_20_27.jpg	Top	Shorts	False
front_2022_10_24_08_51_34.jpg	Blouse	T-shirt	False
front_2022_10_03_08_40_29.jpg	Top	Top	True
front_2023_02_06_09_03_59.jpg	Dress	Trousers	False
front_2022_09_01_08_25_11.jpg	Dress	Dress	True
front_2022_09_12_08_50_44.jpg	T-shirt	T-shirt	True
front_2022_10_03_11_13_41.jpg	Sweater	Sweater	True
front_2022_10_24_09_09_34.jpg	Blouse	Blouse	True
front_2023_02_22_13_02_02.jpg	T-shirt	Top	False
front_2022_09_22_06_20_39.jpg	Top	Top	True
front_2022_09_28_07_52_08.jpg	Sweater	Sweater	True
front_2022_09_28_06_51_22.jpg	Cardigan	Cardigan	True
front_2023_01_26_12_27_16.jpg	Cardigan	Cardigan	True
front_2022_12_14_09_43_10.jpg	Jeans	Trousers	False
front_2022_12_02_09_04_09.jpg	Blouse	Blouse	True
front_2022_09_14_09_29_41.jpg	Blouse	Blouse	True
front_2022_10_17_11_38_37.jpg	T-shirt	T-shirt	True
front_2023_02_08_09_33_15.jpg	T-shirt	T-shirt	True
front_2022_12_02_09_45_33.jpg	Blouse	Blouse	True
front_2022_11_17_09_31_37.jpg	Dress	Tank top	False
front_2022_11_17_12_24_43.jpg	Blouse	Cardigan	False
front_2022_09_12_09_07_32.jpg	Sweater	Sweater	True
front_2022_09_08_12_18_53.jpg	Cardigan	Cardigan	True
front_2022_10_03_07_12_14.jpg	Sweater	Sweater	True
front_2022_09_30_09_33_32.jpg	Blouse	Top	False
front_2022_10_28_12_05_59.jpg	Shirt	Blouse	False
front_2022_12_02_09_42_30.jpg	T-shirt	T-shirt	True
front_2022_09_30_13_19_29.jpg	Blouse	Shirt	False
front_2022_11_17_09_56_19.jpg	Sweater	Sweater	True
front_2022_09_29_11_45_03.jpg	Dress	Dress	True
front_2022_10_25_11_59_21.jpg	Sweater	Sweater	True
front_2023_02_09_12_22_31.jpg	Sweater	Jacket	False
front_2022_09_01_08_51_52.jpg	Top	Top	True
front_2022_11_15_14_44_34.jpg	T-shirt	T-shirt	True
front_2022_09_28_11_07_16.jpg	Tank top	Tank top	True
front_2022_11_20_11_03_00.jpg	T-shirt	T-shirt	True
front_2022_10_17_08_55_50.jpg	Top	Tank top	False
front_2022_09_28_07_16_02.jpg	Tank top	Tank top	True
front_2022_10_18_06_30_58.jpg	Sweater	Cardigan	False
front_2022_09_22_06_28_53.jpg	Top	Top	True
front_2022_11_07_09_50_16.jpg	Sweater	Shirt	False
front_2022_10_10_08_23_48.jpg	Sweater	Sweater	True
front_2022_10_17_07_31_20.jpg	Blouse	Blouse	True
front_2022_10_18_08_08_37.jpg	Tank top	Top	False
front_2022_09_22_07_25_26.jpg	Top	Top	True
front_2022_11_07_12_52_04.jpg	T-shirt	T-shirt	True
front_2022_11_15_14_13_47.jpg	Shirt	Cardigan	False
front_2022_09_12_09_09_28.jpg	T-shirt	Shirt	False
front_2022_10_10_09_22_18.jpg	Blouse	Dress	False
front_2022_12_07_14_36_08.jpg	T-shirt	T-shirt	True
front_2022_10_19_06_02_49.jpg	Top	Top	True
front_2022_11_17_10_29_44.jpg	Shirt	Shirt	True
front_2022_10_31_07_42_50.jpg	T-shirt	T-shirt	True
front_2022_09_15_09_05_31.jpg	Dress	Blouse	False
front_2022_09_26_09_45_06.jpg	Sweater	Sweater	True
front_2023_02_09_13_40_56.jpg	T-shirt	Tank top 	False
front_2022_09_01_08_17_58.jpg	Top	Shirt	False
front_2022_09_21_12_13_32.jpg	Tank top	Tank top	True
front_2022_11_17_08_24_19.jpg	Dress	Tunic	False
front_2022_10_25_11_06_42.jpg	Blouse	Blouse	True
front_2023_01_30_09_17_51.jpg	Top	Trousers	False
front_2022_09_01_12_02_07.jpg	Blouse	Blouse	True
front_2023_02_11_09_41_21.jpg	Sweater	Outerwear	False
front_2022_09_19_08_47_45.jpg	Dress	Dress	True
front_2022_11_09_12_24_29.jpg	Shirt	Shirt	True
front_2022_12_01_14_06_34.jpg	Sweater	Vest	False
front_2022_11_07_13_01_56.jpg	T-shirt	T-shirt	True
front_2022_09_02_08_40_05.jpg	Sweater	Sweater	True
front_2022_10_28_11_50_22.jpg	Shirt	Shirt	True
front_2022_09_12_07_51_23.jpg	Dress	Top	False
front_2023_02_09_08_23_45.jpg	Shirt	Top	False
front_2022_09_29_06_15_28.jpg	Top	Top	True
front_2022_10_31_07_16_53.jpg	Top	Top	True
front_2022_09_12_09_19_37.jpg	Sweater	Shirt	False
front_2022_09_29_09_12_30.jpg	Dress	Cardigan	False
front_2023_02_09_12_57_40.jpg	Blouse	Blouse	True
front_2022_11_16_09_43_33.jpg	Blouse	Blouse	True
front_2023_02_02_10_01_01.jpg	Sweater	Sweater	True
front_2022_09_12_09_03_32.jpg	Cardigan	Cardigan	True
front_2022_12_02_09_55_04.jpg	Blouse	Blouse	True
front_2022_09_15_12_19_19.jpg	Dress	Dress	True
front_2022_11_16_09_10_55.jpg	T-shirt	T-shirt	True
front_2023_02_17_08_39_46.jpg	Sweater	Rain trousers	False
front_2022_09_12_08_38_42.jpg	T-shirt	T-shirt	True
front_2022_09_22_11_50_59.jpg	Tank top	Top	False
front_2023_02_07_14_08_28.jpg	Sweater	Sweater	True
front_2022_11_07_09_58_37.jpg	T-shirt	T-shirt	True
front_2022_09_19_08_36_43.jpg	Blouse	Blouse	True
front_2022_09_23_09_20_56.jpg	Tank top	Tank top	True
front_2022_09_26_08_13_59.jpg	Blouse	Shirt	False
front_2022_10_06_05_47_32.jpg	T-shirt	Sweater	False
front_2022_09_28_05_56_11.jpg	Sweater	Sweater	True
front_2022_09_14_11_43_52.jpg	Shirt	Sweater	False
front_2022_10_05_13_42_37.jpg	Sweater	Blouse	False
front_2022_10_20_08_44_12.jpg	Shirt	Shirt	True
front_2022_10_14_06_57_02.jpg	T-shirt	T-shirt	True
front_2022_10_18_08_39_19.jpg	Cardigan	Sweater	False
front_2022_10_11_11_41_52.jpg	Tank top	Top	False
front_2022_09_09_08_45_35.jpg	Dress	Dress	True
front_2022_09_05_09_02_24.jpg	Cardigan	Cardigan	True
front_2022_11_15_14_22_52.jpg	Blouse	Blouse	True
front_2022_09_21_07_00_50.jpg	Sweater	Sweater	True
front_2022_10_05_11_15_11.jpg	Sweater	Outerwear	False
front_2022_09_28_13_24_26.jpg	Top	Blouse	False
front_2022_09_09_08_42_48.jpg	Sweater	Shirt	False
front_2022_09_30_07_17_09.jpg	Blouse	Blouse	True
front_2022_12_14_08_36_47.jpg	Top	Vest	False
front_2022_11_07_12_56_39.jpg	Shirt	Shirt	True
front_2022_10_24_09_00_58.jpg	Top	Blouse	False
front_2022_09_05_07_01_57.jpg	Dress	Blouse	False
front_2022_11_30_13_20_07.jpg	Tank top	Tank top 	False
front_2022_11_16_13_19_40.jpg	Shirt	Shirt	True
front_2022_11_07_10_04_37.jpg	Sweater	Jacker	False
front_2022_10_13_12_08_28.jpg	Sweater	Sweater	True
front_2022_09_06_14_10_53.jpg	Tank top	Blouse	False
front_2022_12_02_10_32_39.jpg	Dress	Dress	True
front_2022_09_23_09_29_15.jpg	Sweater	Sweater	True
front_2022_11_05_10_11_01.jpg	Blouse	Blouse	True
front_2022_10_25_08_06_25.jpg	T-shirt	T-shirt	True
front_2022_10_20_08_20_16.jpg	Cardigan	Cardigan	True
front_2022_11_16_12_01_35.jpg	Blouse	Blouse	True
front_2022_10_21_12_39_16.jpg	Shirt	Blouse	False
front_2022_10_28_11_31_53.jpg	Top	Top	True
front_2022_10_13_06_49_26.jpg	T-shirt	T-shirt	True
front_2023_02_09_06_31_57.jpg	Sweater	T-shirt	False
front_2022_11_16_11_49_46.jpg	Dress	Dress	True
front_2023_02_08_08_27_27.jpg	T-shirt	T-shirt	True
front_2022_10_17_08_06_28.jpg	T-shirt	T-shirt	True
front_2022_09_14_08_13_40.jpg	Blouse	Tank top	False
front_2022_11_09_09_14_42.jpg	Cardigan	Cardigan	True
front_2022_10_13_08_52_42.jpg	Sweater	Sweater	True
front_2022_10_03_09_40_47.jpg	Sweater	Cardigan	False
front_2022_12_06_10_56_06.jpg	Dress	Dress	True
front_2022_09_14_10_56_21.jpg	Cardigan	Blouse	False
front_2022_12_01_13_51_18.jpg	Sweater	Sweater	True
front_2022_10_06_10_01_55.jpg	Top	Sweater	False
front_2022_09_02_10_58_27.jpg	Dress	Tunic	False
front_2023_02_02_11_02_49.jpg	Shirt	Shirt	True
front_2023_02_17_09_59_22.jpg	Shirt	Blouse	False
front_2022_12_14_07_58_23.jpg	Sweater	Jacket	False
front_2022_09_23_07_22_24.jpg	T-shirt	T-shirt	True
front_2022_11_09_09_17_18.jpg	Dress	Dress	True
front_2022_09_29_09_32_15.jpg	Top	T-shirt	False
front_2023_02_09_07_55_31.jpg	T-shirt	T-shirt	True
front_2022_09_14_08_07_19.jpg	T-shirt	T-shirt	True
front_2023_02_06_10_34_44.jpg	Jeans	Jeans	True
front_2022_09_02_12_00_00.jpg	Top	Blazer	False
front_2022_12_02_09_29_57.jpg	Top	Tank top 	False
front_2022_11_17_12_10_37.jpg	Sweater	Sweater	True
front_2023_01_23_09_17_46.jpg	Top	Blouse	False
front_2022_09_28_08_42_45.jpg	Blouse	Jacker	False
front_2022_10_21_11_28_19.jpg	Blouse	Blouse	True
front_2022_10_25_09_00_57.jpg	T-shirt	Blouse	False
front_2023_02_07_07_25_33.jpg	Shirt	Cardigan	False
front_2022_10_25_08_13_46.jpg	Blouse	Shirt	False
front_2022_10_03_07_34_32.jpg	Sweater	Sweater	True
front_2022_09_28_12_31_27.jpg	Dress	Dress	True
front_2022_09_20_08_25_08.jpg	Tank top	Tank top	True
front_2023_02_17_09_29_46.jpg	T-shirt	Blouse	False
front_2023_02_09_13_53_02.jpg	T-shirt	Shorts	False
front_2022_10_10_09_33_21.jpg	Tank top	Tank top	True
front_2023_02_08_09_27_09.jpg	T-shirt	T-shirt	True
front_2022_09_28_08_28_32.jpg	Sweater	Sweater	True
front_2022_10_05_07_03_05.jpg	Top	Top	True
front_2022_10_25_12_10_11.jpg	T-shirt	T-shirt	True
front_2023_02_13_09_15_57.jpg	Sweater	Sweater	True
front_2022_10_24_11_22_51.jpg	Sweater	Sweater	True
front_2022_10_13_08_44_57.jpg	Dress	Dress	True
front_2022_09_05_12_03_10.jpg	Dress	Dress	True
front_2022_09_15_12_26_46.jpg	Sweater	Shirt	False
front_2022_10_25_11_29_15.jpg	Cardigan	Cardigan	True
front_2022_11_17_09_42_04.jpg	Blouse	Blazer	False
front_2022_10_10_11_12_39.jpg	Cardigan	Blazer	False
front_2022_11_15_13_22_13.jpg	Sweater	Sweater	True
front_2022_10_03_11_21_33.jpg	Sweater	Shirt	False
front_2022_09_09_08_53_06.jpg	Shirt	Shirt	True
front_2023_01_26_10_36_38.jpg	Top	Top	True
front_2022_10_05_06_57_54.jpg	Top	Blouse	False
front_2022_09_26_08_30_31.jpg	Top	Shirt	False
front_2022_10_17_12_07_34.jpg	Blouse	Blouse	True
front_2022_09_09_09_38_47.jpg	Blouse	Blouse	True
front_2022_11_07_09_14_32.jpg	Tank top	Dress	False
front_2022_10_03_11_58_22.jpg	Sweater	Sweater	True
front_2022_10_24_12_10_56.jpg	Dress	Dress	True
front_2022_09_30_06_53_47.jpg	Top	Top	True
front_2022_11_18_08_27_53.jpg	Dress	Dress	True
front_2022_10_18_09_17_36.jpg	Tank top	Dress	False
front_2022_12_08_08_26_53.jpg	Cardigan	Jacket	False
front_2023_02_17_08_51_43.jpg	Cardigan	Jacket	False
front_2022_11_09_09_56_39.jpg	T-shirt	T-shirt	True
front_2022_09_28_11_30_26.jpg	Cardigan	Jacker	False
front_2023_02_02_07_31_04.jpg	Top	Top	True
front_2022_09_01_08_12_05.jpg	Tank top	Top	False
front_2022_10_24_12_00_34.jpg	Cardigan	Cardigan	True
front_2022_09_30_09_29_25.jpg	Shirt	Shirt	True
front_2022_09_23_08_20_13.jpg	Sweater	Sweater	True
front_2022_09_29_08_55_25.jpg	Tank top	Tank top	True
front_2022_10_11_11_18_41.jpg	Top	Top	True
front_2022_09_29_06_08_46.jpg	Tank top	Top	False
front_2022_11_15_13_28_52.jpg	Blouse	Blouse	True
front_2022_10_03_10_59_17.jpg	Sweater	Sweater	True
front_2022_09_19_12_21_31.jpg	Shirt	Shirt	True
front_2022_10_11_12_07_27.jpg	Top	Top	True
front_2022_11_16_13_01_39.jpg	Blouse	Blouse	True
front_2023_02_13_09_10_24.jpg	Sweater	Sweater	True
front_2022_09_12_11_28_28.jpg	Sweater	Sweater	True
front_2022_09_29_13_50_28.jpg	Cardigan	Cardigan	True
front_2022_09_29_11_28_28.jpg	Cardigan	Blouse	False
front_2022_11_15_13_31_02.jpg	Blouse	Cardigan	False
front_2022_09_26_09_12_12.jpg	Sweater	Cardigan	False
front_2022_11_30_10_09_24.jpg	Sweater	Sweater	True
front_2022_09_05_09_11_58.jpg	Shirt	Cardigan	False
front_2022_10_31_08_37_43.jpg	T-shirt	T-shirt	True
front_2022_10_26_05_30_21.jpg	Tank top	Blouse	False
front_2023_02_15_10_59_33.jpg	Trousers	Trousers	True
front_2022_10_03_05_58_33.jpg	Blouse	Top	False
front_2022_09_23_05_52_49.jpg	T-shirt	Blouse	False
front_2022_09_26_11_09_06.jpg	Cardigan	Cardigan	True
front_2022_10_26_11_14_20.jpg	Top	Top	True
front_2022_09_26_08_53_28.jpg	Blouse	Sweater	False
front_2022_11_20_10_46_38.jpg	Trousers	Jeans	False
front_2022_09_30_08_44_56.jpg	Blouse	Top	False
front_2023_01_31_10_41_24.jpg	Shirt	Top	False
front_2023_01_26_11_28_30.jpg	Shirt	Shirt	True
front_2022_12_01_13_34_22.jpg	Top	Shorts	False
front_2022_09_29_05_44_52.jpg	Sweater	Blazer	False
front_2022_09_20_12_15_59.jpg	Sweater	Top	False
front_2022_09_30_13_45_26.jpg	Blouse	Top	False
front_2022_09_05_07_12_14.jpg	T-shirt	T-shirt	True
front_2022_09_07_08_08_17.jpg	Cardigan	Cardigan	True
front_2023_02_02_10_42_45.jpg	Cardigan	Cardigan	True
front_2022_10_24_12_13_17.jpg	Sweater	Sweater	True
front_2022_09_28_13_26_24.jpg	Sweater	Sweater	True
front_2023_02_17_08_08_17.jpg	T-shirt	Top	False
front_2022_09_30_06_40_05.jpg	Top	Blouse	False
front_2022_10_05_07_17_37.jpg	Dress	Dress	True
front_2022_12_15_12_49_23.jpg	Shirt	Jacket	False
front_2022_09_23_11_40_13.jpg	Cardigan	Cardigan	True
front_2022_09_21_13_25_54.jpg	T-shirt	T-shirt	True
front_2022_10_17_08_39_45.jpg	Cardigan	Jacker	False
front_2022_11_17_08_20_24.jpg	Dress	Dress	True
front_2022_09_15_09_12_21.jpg	Dress	Sweater	False
front_2023_02_15_11_57_07.jpg	Sweater	Sweater	True
front_2022_12_14_08_39_48.jpg	Top	Shorts	False
front_2022_09_09_08_39_10.jpg	Blouse	Blouse	True
front_2022_09_05_09_28_13.jpg	Sweater	Shirt	False
front_2022_11_07_09_55_14.jpg	Blouse	Cardigan	False
front_2022_09_19_12_27_24.jpg	T-shirt	T-shirt	True
front_2022_10_03_12_42_42.jpg	Top	Blouse	False
front_2022_12_08_09_53_35.jpg	Cardigan	Cardigan	True
front_2022_09_29_08_18_24.jpg	Dress	Cardigan	False
front_2022_09_29_09_01_46.jpg	Sweater	Shirt	False
front_2022_10_27_08_41_06.jpg	Top	T-shirt	False
front_2022_10_03_12_29_39.jpg	Sweater	Shirt	False
front_2022_09_26_12_06_35.jpg	T-shirt	Blouse	False
front_2022_12_01_13_44_48.jpg	Tank top	Hoodie	False
front_2022_10_27_08_24_29.jpg	Blouse	Tunic	False
